KODE_KL,NAMA_KL,KODE_KPKNL,NAMA_KPKNL,KODE_SATKER,NAMA_SATKER,KODE_SUB_SATKER,NAMA_SUB_SATKER,KELOMPOK,SUB_KELOMPOK,KODE_BARANG,NAMA_BARANG,NUP,NO_KIB,TANGGAL_PEROLEHAN,TGL_REKAM_PERTAMA,NILAI_PEROLEHAN_PERTAMA,NILAI_MUTASI,NILAI_PEROLEHAN,NILAI_PENYUSUTAN,NILAI_BUKU,KONDISI,MERK,KUANTITAS,JUMLAH_FOTO,JUMLAH_KIB,NO_DANA,TGL_DANA,DARI,ASL_PERLH,TGL_PERLH,NO_PSP,TGL_PSP,STATUS_PENGELOLAAN,THN_RAKIT,THN_BUAT,NEGARA,DAYA_ANGKUT,BOBOT,DAYA_MESIN,MESIN_PENGGERAK,JLH_MESIN,BHN_BAKAR,NO_MESIN,NO_RANGKA,NO_BPKB,NO_POLISI,TGL_BERLAKU_MULAI,TGL_BERLAKU_SD,NO_SIP,TGL_SIP,NIP_PEMAKAI,NAMA_PEMAKAI,NO_KTP_PEMAKAI,TEMPAT_LAHIR_PEMAKAI,TGL_LAHIR_PEMAKAI,GOL_PEMAKAI,JAB_PEMAKAI,JAB_FUNG_PEMAKAI,TMT_JAB_PEMAKAI,TGL_PENSIUN_PEMAKAI,STATUS_PENGGUNAAN,JENIS_PENGGUNA,KD_SATKER_PENGGUNA,UR_SATKER_PENGGUNA,ALAMAT_SATKER_PENGGUNA,TGL_TARIK
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN DINAS BERMOTOR PERORANGAN,3020101001,Sedan,1,1,2015-07-28,2018-02-15,696310000,0,696310000,596837143,99472857,Baik,TOYOTA   CAMRY 2.5L HYBRID AT,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,102 (Transfer Masuk),APBN 2015,2015-07-28,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,,,,,,,,,,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,879e4acd3d387fd7c785ec53c4211d687ca74a059327838a47cdec4ebbda4d49,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk dinas jabatan,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR PENUMPANG,3020102003,Mini Bus ( Penumpang 14 Orang Kebawah ),1,1,2015-09-01,2015-09-28,392290000,81300000,473590000,405934285,67655715,Baik,Honda CRV,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,101 (Pembelian),APBN,2015-09-01,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,,2015.0,JEPANG,4,,01997,,1.0,BENSIN,f58c9fb1bb7874264f5c6ba95c053408a3fd01668a6143fcf3ae2ef3c8ebee78,ae7d623404d8f38189d563c886841f84496967e1440d59df73506b96b59c3026,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,37eda3dd453cd949f70e0a3bc4f52071725859faad1b6b70dfbb3e58e4809325,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR PENUMPANG,3020102003,Mini Bus ( Penumpang 14 Orang Kebawah ),15,15,2015-09-01,2015-09-28,392290000,0,392290000,336248571,56041429,Baik,Honda CRV,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,101 (Pembelian),APBN,2015-09-01,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,,2015.0,JEPANG,4,,01997,,1.0,BENSIN,264088c96f29a68e095da7599e9a55b868e261a7ad7c677a17061110a69caafc,c180a7fb0985f1a8e73e3bffe464f5243d59b7b7c5d5ec571b7770b257a9b061,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,864a2a5ba3231d4f784b9876c3bfd7bb2fe91e1d4c1fdb14621acaaaf491f9dc,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR BERODA DUA,3020104001,Sepeda Motor,13,13,2015-09-01,2018-02-15,20093000,0,20093000,17222571,2870429,Baik,Honda,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,102 (Transfer Masuk),APBN 2018,2015-09-01,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,,,,,,,,,,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,bd1a8dad5b0ebf417a300411ebd03c476cd20f3f4dffc7579003151afad69f8b,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN DINAS BERMOTOR PERORANGAN,3020101001,Sedan,11,11,2015-07-28,2018-02-15,409830000,0,409830000,351282857,58547143,Baik,TOYOTA COROLA ALTIS 1.8V AT,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,102 (Transfer Masuk),APBN 2015,2015-07-28,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,2015,2015.0,Jepang,,,,,0.0,Bensin,57acb760f2671692aab99a952d5e11be3c7dbc74fb697c722450d7cb39e94653,f58fcf30c7ef0c954c5c74cfe33612645ec69095b543dd7bee161369e7fa88b0,4e7d8345a14ce15d24f3126a4f04878266cecc4a3e30a8686c84abca57245dad,629936436fbeef09ca9cee38c47f35fd42f3f3c146700e8f8d033ddffd12f629,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk dinas jabatan,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR BERODA DUA,3020104001,Sepeda Motor,20,20,2015-09-01,2018-02-15,13802000,0,13802000,11830285,1971715,Baik,Honda,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,102 (Transfer Masuk),APBN 2015,2015-09-01,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,,,,,,,,,,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,afb2d83413f4207e4f1a5a0d636f7734e4ed28af4f87f9ee4e2954210a6a9f66,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR BERODA DUA,3020104001,Sepeda Motor,4,4,2015-07-28,2015-09-23,14800000,0,14800000,12685714,2114286,Baik,Yamaha All New Soul GT 125,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,101 (Pembelian),APBNP 2015,2015-07-28,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,Indo,2015.0,Jepang,2 org,,125 CC,MESIN,1.0,BENSIN,cfd681311a904fc68d09c75049c6adbc8b2a57a708ffa1ffd5ede9138383005b,9ffc0c7d24d139e77165639ddaf1cf8288d0f9e1db7e7e302273e176cefd0db6,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,105f0ab0dd7d79804b5564484a958a9dc31142bb56aa63c014a1f036a87ad708,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR PENUMPANG,3020102003,Mini Bus ( Penumpang 14 Orang Kebawah ),48,48,2015-06-12,2018-02-15,379000000,0,379000000,351928572,27071428,Baik,FORD,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,102 (Transfer Masuk),APBN 2015,2015-06-12,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,2015,2015.0,Jepang,,,,,0.0,Bensin,5f1209d524ff5551cec9524a78c02368acd93e1cf26b6be9e51729df1703d91f,a32bf24d310d6939a8cd570c570316189dc9410aae46038424815452342a4975,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,495c6dddf061a8127e2010fe10c3e3125a527be6a7a49f8599596aea83118693,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR PENUMPANG,3020102003,Mini Bus ( Penumpang 14 Orang Kebawah ),63,63,2015-06-12,2020-12-31,259000000,0,259000000,240500000,18500000,Baik,FORD,1,0,,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,100 (Saldo Awal),APBN 2015,2015-06-12,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,,,,,,,,0.0,,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,83c7b7f65e6b54b0ff62a67caa6c71fe020a56acd802a0d370fc8cafa7b32a31,b6763d65a33e99d44d3aa8a8344e6129f7643b7ce873c0fc45e64d81e088b2b5,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,62cbe4956c690657290e4f9f05cee2dcae1fa946450ac981abb730a74dd65229,503ea2a6786e19716eef6f959a01c1c56f17390d34c3db7a288dae2ba59549df,ALAT ANGKUTAN DARAT BERMOTOR,KENDARAAN BERMOTOR BERODA DUA,3020104001,Sepeda Motor,1,1,2015-07-28,2015-09-23,14800000,0,14800000,12685714,2114286,Baik,Yamaha All New Soul GT 125,1,1,0.0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,,101 (Pembelian),APBNP 2015,2015-07-28,ba8da7c8dda07f2a2816ff1321b59b63064288a6fc595753ba1a8ce7e24a6b2a,2019-09-17,,Indo,2015.0,Jepang,2 org,,125 CC,MESIN,1.0,BENSIN,3790538fb1669378cdd046e4667fd647d098b71d428368e3bdd8fc8b187f1114,ce75a8ee8f124e51d798a4da7ae86145bb5141773a51405e266faa219729bc86,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,f912ac648a2c4721031405627b1ca715f43d36202a156be079fa892fe5f0650b,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,Digunakan sendiri untuk operasional,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,N
